Date,Open,High,Low,Close,Adj_Close,Volume,VWAP,Returns_Pct,Log_Returns,Dollar_Change,Intraday_Range,Intraday_Range_Pct,Daily_Return,Log_Return,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volatility_20,Momentum_10,Price_Rate_of_Change,High_Low_Pct,Close_SMA20_Dist,Volume_SMA_20,Volume_Ratio
2001-09-06,4.3513,4.3596,4.3513,4.3552,4.3552,38998,4.3554,0.6138,0.006119,0.0266,0.0083,0.1898,0.006121930371705053,0.00610326748582711,4.361839999999999,4.247155,4.239428,4.4032165,4.322687775783374,4.277560850665467,77.88219115287646,0.0451269251179065,0.03385802944686187,0.01126889567104463,4.247155,4.506106777465692,3.9882032225343083,0.009490963367023611,0.06419999999999959,5.470660886833123,0.19057678177810883,2.543938236301706,34927.0,1.1165573911300712
2001-09-07,4.4037,4.4298,4.4037,4.415,4.415,28766,4.4162,1.3724,0.013631,0.0598,0.0261,0.5933,0.013730712711241821,0.01363730058091354,4.372719999999999,4.25972,4.24219,4.402055000000001,4.336889656432086,4.287741528393951,83.19800124921935,0.04914812803813451,0.0369160491651164,0.01223207887301811,4.25972,4.525907797577117,3.9935322024228816,0.009742324179671418,0.10880000000000045,4.9092291607261584,0.5911664779162051,3.6453100203769337,34560.95,0.8323266576873611
2001-09-10,4.43,4.4363,4.43,4.4319,4.4319,28301,4.4327,0.3816,0.003808,0.0168,0.0063,0.1424,0.003827859569648817,0.003820551957611631,4.379309999999999,4.27639,4.246186,4.40077,4.351506632365611,4.298419933698103,82.60775862068975,0.05308669866750826,0.040150179065594774,0.012936519601913485,4.27639,4.541823912084006,4.010956087915995,0.008689792062834063,0.06590000000000007,3.2836168725238757,0.1421512218236065,3.636478431574285,34226.65,0.8268702896719369
2001-09-11,4.3891,4.3891,4.3817,4.3848,4.3848,27820,4.3852,-1.063,-0.010687,-0.0471,0.0075,0.1701,-0.010627496107764034,-0.010684371263765343,4.3813,4.2906699999999995,4.247858,4.399646000000001,4.356628688924747,4.3048184571278725,70.41666666666679,0.05181023179687472,0.04248218961185077,0.00932804218502395,4.2906699999999995,4.546523610282804,4.034816389717195,0.009256199584510934,0.019900000000000695,1.8252751846175475,0.16876482393722925,2.1938298680625805,34100.75,0.8158178339186088
2001-09-12,4.3635,4.372,4.3258,4.3612,4.3612,35003,4.353,-0.5361,-0.005376,-0.0235,0.0462,1.0676,-0.005382229520160542,-0.00539676589967995,4.37779,4.3059650000000005,4.25019,4.397788,4.357331967551709,4.308994867710994,59.41018766756035,0.048337099840715325,0.04365317165762368,0.004683928183091643,4.3059650000000005,4.538043383083702,4.073886616916299,0.008895438661920238,-0.03509999999999991,-0.10994044892348454,1.0593414656516509,1.2827554334510312,33711.5,1.038310368865224
2001-09-13,4.368,4.368,4.33,4.3498,4.3498,35721,4.3493,-0.2628,-0.002631,-0.0115,0.0381,0.879,-0.002613959460698867,-0.0026173818179663316,4.37196,4.319889999999999,4.2514460000000005,4.3959555,4.356173203312984,4.312017470102773,55.904658721560224,0.0441557332102116,0.04375368396814127,0.0004020492420703306,4.319889999999999,4.524475598093747,4.1153044019062515,0.009003843507612595,-0.05830000000000002,-0.34594148777749023,0.873603384063641,0.6923787411253758,34622.7,1.0317219627585372
2001-09-14,4.3579,4.3655,4.3579,4.3608,4.3608,24912,4.3614,0.2522,0.002519,0.011,0.0076,0.1748,0.0025288519012369726,0.002525659735810921,4.36772,4.3323350000000005,4.252114,4.3940075,4.35688501818791,4.315630990835901,49.18851435705377,0.041254027352009004,0.04325375264491482,-0.0019997252929058185,4.3323350000000005,4.512468719628992,4.152201280371009,0.008868751198546866,-0.04239999999999977,-0.8074972135659553,0.17427994863327945,0.6570359863676225,33537.6,0.7428080721339632
2001-09-17,4.3841,4.3862,4.38,4.3819,4.3819,36463,4.3827,0.4838,0.004826,0.0211,0.0062,0.1414,0.004838561731792312,0.004826893515096773,4.37143,4.346625,4.254146,4.3923655,4.360733476928232,4.3205398063295375,52.49706227967104,0.040193670598694275,0.04264173623567072,-0.002448065636976443,4.346625,4.489301946465219,4.2039480535347815,0.008730343773429182,0.03709999999999969,-0.5943603820240062,0.14149113398296997,0.811549190463854,33305.9,1.094791013003702
2001-09-18,4.4387,4.5171,4.4387,4.4486,4.4486,25162,4.4681,1.524,0.015125,0.0668,0.0785,1.7678,0.015221707478491053,0.015107019654461915,4.3817900000000005,4.36259,4.257978,4.3910944999999995,4.374251403554657,4.330025746601423,56.96034069736494,0.044225656953233994,0.04295852037918338,0.0012671365740506146,4.36259,4.46996587497349,4.25521412502651,0.00906495575678927,0.10360000000000014,1.031068313953476,1.7623522006923582,1.9715352577253404,32629.5,0.7711426776383334
2001-09-19,4.4191,4.4191,4.411,4.4147,4.4147,19495,4.4149,-0.7633,-0.007662,-0.034,0.0081,0.184,-0.007620374949422248,-0.007649558360162212,4.39039,4.372905,4.261738,4.389744,4.380474264546248,4.336297913519837,50.829562594268445,0.04417635102641171,0.04320208650862905,0.0009742645177826595,4.372905,4.454440797111041,4.291369202888959,0.008653058417472772,0.08599999999999941,1.6088197385380143,0.18347792601990312,0.9557719639461544,31340.85,0.6220316296462923
2001-09-20,4.4197,4.4485,4.4197,4.4283,4.4283,28942,4.4322,0.3084,0.003079,0.0136,0.0287,0.6498,0.003080617029469712,0.0030758816515931786,4.3977,4.37977,4.266204,4.388528,4.387832070000672,4.343112882888738,53.087330873308765,0.044719187111934566,0.043505506629290154,0.0012136804826444123,4.37977,4.455158149285135,4.304381850714864,0.007674986020711576,0.07310000000000016,1.9171461449942528,0.650362441569008,1.108049052804152,31540.35,0.9176182255428365
2001-09-21,4.4196,4.4294,4.4047,4.4168,4.4168,23559,4.417,-0.259,-0.002593,-0.0115,0.0248,0.5629,-0.0025969333604317635,-0.00260031124122592,4.397880000000001,4.3853,4.270598,4.387272,4.392288674615953,4.3485711878599425,60.01112347052288,0.043717486756010615,0.04354790265463425,0.00016958410137636604,4.3853,4.453884300796871,4.316715699203129,0.007715006323718513,0.0018000000000002458,2.035253078291399,0.5592284006520595,0.7183088956285842,30704.8,0.7672741721164118
2001-09-24,4.4604,4.4753,4.4604,4.4708,4.4708,46259,4.4688,1.2229,0.012155,0.054,0.015,0.3353,0.012226046006158064,0.012151911541621362,4.401770000000001,4.39054,4.27536,4.386597999999999,4.404367340059653,4.357625173944391,65.21528785679737,0.04674216611526205,0.044186755346759816,0.002555410768502235,4.39054,4.46831388006946,4.312766119930539,0.007582508654200628,0.038899999999999935,2.6542983100661166,0.33327368703587534,1.8280211545732414,31158.65,1.4846278641725492
2001-09-25,4.4716,4.4716,4.4668,4.4671,4.4671,39478,4.4685,-0.0839,-0.000839,-0.0038,0.0048,0.1069,-0.0008275923772030902,-0.0008279350208337073,4.41,4.39565,4.279693999999999,4.385983,4.414018518512014,4.365734420318881,67.26546906187633,0.048284098193133396,0.04500622391603454,0.003277874277098858,4.39565,4.479521417877893,4.311778582122106,0.007589348089010789,0.08230000000000004,1.1800679501698719,0.10745226209396411,1.6254706357421644,31550.9,1.2512479834172716
2001-09-26,4.491,4.5333,4.491,4.5069,4.5069,31001,4.5104,0.8905,0.008866,0.0398,0.0423,0.9409,0.008909583398625465,0.008870127245864987,4.42457,4.40118,4.284108,4.3858595000000005,4.428307977202473,4.37619112992489,68.31683168316842,0.052116847277583034,0.04642834858834424,0.005688498689238791,4.40118,4.49870515680855,4.30365484319145,0.007669421661937738,0.14569999999999972,1.6922764502809162,0.9385608733275645,2.4020830777200617,31128.0,0.9959200719609355
2001-09-27,4.5237,4.5306,4.5237,4.5261,4.5261,30819,4.5268,0.426,0.004251,0.0192,0.0069,0.153,0.004260134460493781,0.004251085777650653,4.4422,4.4070800000000006,4.29025,4.3859755,4.443352903786708,4.387295490671194,64.87282463186082,0.05605741311551338,0.048354161493778074,0.007703251621735303,4.4070800000000006,4.51950673590999,4.2946532640900115,0.007692927687092829,0.17629999999999946,3.2224958949096827,0.15244912838867694,2.700654401553841,31636.55,0.9741580545287017
2001-09-28,4.5343,4.556,4.531,4.5494,4.5494,30342,4.5455,0.5164,0.005151,0.0234,0.025,0.5524,0.005147919842690252,0.0051347146036230485,4.461060000000001,4.414389999999999,4.295872,4.386461000000001,4.459667841665675,4.399303232102958,65.46459594630181,0.0603646095627175,0.05075625110756596,0.009608358455151539,4.414389999999999,4.543524868706307,4.285255131293692,0.007715726429359278,0.1886000000000001,4.315326057048519,0.5495230140238351,3.0584067107799995,31468.25,0.9642099576557324
2001-10-01,4.5524,4.5524,4.534,4.5384,4.5384,17189,4.5416,-0.2428,-0.002431,-0.011,0.0184,0.4063,-0.0024179012617048246,-0.0024208291054039844,4.47671,4.42407,4.303637999999999,4.3865775,4.471780481409418,4.409606696391628,72.33856893542763,0.06217378501778992,0.05303975788961076,0.009134027128179158,4.42407,4.560082214621782,4.288057785378219,0.006947269111142052,0.1565000000000003,4.335831532484247,0.40542922615899324,2.5842719486807355,30519.45,0.5632146057677972
2001-10-02,4.524,4.5658,4.524,4.555,4.555,30245,4.5483,0.3649,0.003642,0.0166,0.0418,0.9239,0.003657676714260427,0.0036510036817011603,4.48735,4.43457,4.311392000000001,4.3865325,4.484583484269508,4.420376570732989,78.77078384798106,0.06420691353651886,0.055273189018992384,0.008933724517526477,4.43457,4.577145839098855,4.291994160901145,0.006935752247100546,0.10639999999999983,4.4533113190240226,0.9176728869374376,2.7157086256390093,31083.9,0.9730117520645736
2001-10-03,4.5636,4.5706,4.5636,4.5661,4.5661,23237,4.5668,0.2439,0.002437,0.0111,0.007,0.1538,0.002436882546652086,0.0024339181633049774,4.50249,4.446440000000001,4.318024,4.3867405,4.497124486689583,4.431170898826841,82.13967310549786,0.06595358786274197,0.05740926878774231,0.008544319074999661,4.446440000000001,4.591412685630615,4.301467314369386,0.006784816173354721,0.15139999999999976,4.203655948332918,0.15330369461903318,2.6911416773868253,30085.6,0.7723628579785679
2001-10-04,4.6159,4.6213,4.6159,4.6167,4.6167,48019,4.6179,1.1079,0.011018,0.0506,0.0053,0.1159,0.01108166706817637,0.011020715280552136,4.52133,4.459515,4.324268,4.386847499999999,4.51552071950657,4.444913795210038,84.02020739165125,0.07060692429653237,0.06004879988950033,0.010558124407032042,4.459515,4.616510303650863,4.302519696349137,0.007001438871177972,0.18839999999999968,3.7787168996987752,0.11696666450061408,3.5247106467855844,30536.65,1.5725038601156314
2001-10-05,4.518,4.518,4.4875,4.5135,4.5135,27091,4.5063,-2.2338,-0.022591,-0.1031,0.0306,0.6813,-0.02235362921567352,-0.02260725839970611,4.531,4.464440000000001,4.328684,4.3863145,4.515209839582482,4.44999425482411,64.36054124836318,0.06521558475837264,0.0610821568632748,0.004133427895097838,4.464440000000001,4.62173518211247,4.307144817887531,0.008590546292097219,0.09669999999999934,2.237977665526536,0.6757505261991796,1.0989060218078637,30452.9,0.8896032890135258
2001-10-08,4.4747,4.4747,4.4702,4.4702,4.4702,22002,4.4717,-0.9594,-0.009641,-0.0433,0.0045,0.101,-0.00959344189653255,-0.009639755402214583,4.530939999999999,4.466355,4.3333520000000005,4.3859295,4.508285248877486,4.45149097668899,52.48390064397428,0.056794272188495754,0.060224579928319,-0.003430307739823245,4.466355,4.622912982868986,4.3097970171310145,0.008888554924524148,-0.0005999999999994898,0.9461870243660186,0.10066663683951883,0.08608809644553776,30137.95,0.7300430188516471
2001-10-09,4.4659,4.5015,4.4116,4.4659,4.4659,25744,4.4597,-0.0976,-0.000976,-0.0044,0.09,2.0393,-0.00096192564091091,-0.0009623885882846741,4.53082,4.47041,4.338857999999999,4.385516,4.501764441357873,4.452558311749065,56.317867719644724,0.04920612960880799,0.0580208898644168,-0.00881476025560881,4.47041,4.622202474676535,4.318617525323465,0.00850634680208909,-0.0011999999999998678,1.1116645535229175,2.013032087597127,-0.10088560109698644,30034.15,0.8571576022627575
2001-10-10,4.4852,4.49,4.4852,4.4855,4.4855,32641,4.4869,0.4406,0.004397,0.0197,0.0049,0.1085,0.004388813005217207,0.00437921025162786,4.52868,4.476625,4.345,4.385585,4.499262219610507,4.454998436804689,56.955252918287975,0.04426378280581833,0.05526946845269711,-0.011005685646878781,4.476625,4.619507283163837,4.333742716836164,0.008404755899963728,-0.021399999999999864,0.32880021472667664,0.1070114814402042,0.19825203138524541,29916.05,1.0910865572159427
2001-10-11,4.5029,4.5087,4.4603,4.4631,4.4631,26237,4.4774,-0.4995,-0.005007,-0.0224,0.0484,1.0848,-0.0049938691338758945,-0.005006380168030732,4.52238,4.482290000000001,4.349924,4.385899,4.493698801208891,4.455598552596934,55.48448235015397,0.03810024861195771,0.05183562448454923,-0.013735375872591521,4.482290000000001,4.612414958567182,4.352165041432819,0.008481559061310236,-0.06299999999999972,-0.08954355174498607,1.0844480293966077,-0.42812937137045853,29441.85,0.8911464463000797
2001-10-12,4.4625,4.4912,4.4625,4.4867,4.4867,23360,4.4802,0.5288,0.005274,0.0236,0.0287,0.6432,0.005287804440859523,0.005273873092208761,4.516109999999999,4.488585,4.355428,4.3862105,4.492622062561369,4.45790236351568,52.02961450089358,0.03471969904568972,0.048412439396777335,-0.013692740351087612,4.488585,4.6054713465080725,4.371698653491927,0.00852485685744897,-0.06270000000000042,-0.4482016463644656,0.6396683531325857,-0.041995417264008426,29364.25,0.795525170913611
2001-10-15,4.503,4.5107,4.503,4.5045,4.5045,29710,4.5061,0.397,0.003962,0.0178,0.0077,0.1706,0.003967281075177853,0.003959432167978464,4.51272,4.494714999999999,4.361604000000001,4.3860645,4.494449437551928,4.461354040292296,54.60818137013306,0.03309539725963262,0.0453490309693484,-0.012253633709715779,4.494714999999999,4.600362423063723,4.3890675769362755,0.008508819093988231,-0.03390000000000004,-0.4772320540862851,0.1709401709401669,0.21770012114229317,29026.6,1.0235439217820896
2001-10-16,4.4536,4.4536,4.4431,4.4451,4.4451,24161,4.4473,-1.3205,-0.013293,-0.0595,0.0105,0.2354,-0.013186813186813251,-0.013274531208696188,4.50173,4.49454,4.365982,4.385721,4.486857216390093,4.460150037307681,42.736248236953465,0.026707179082412047,0.04162066059196113,-0.014913481509549083,4.49454,4.6005201252470185,4.388559874752981,0.008465511966889593,-0.10989999999999966,-2.2926100145074124,0.23621515826414502,-1.10000133495307,28976.55,0.8338121688054652
2001-10-17,4.471,4.5022,4.471,4.4822,4.4822,20051,4.4851,0.8356,0.008321,0.0371,0.0312,0.6982,0.008346268925333522,0.00831163141868938,4.493340000000001,4.497915,4.3725380000000005,4.3856065,4.486140721560848,4.461783367877482,45.04849988720958,0.024357353683366334,0.03816799921024217,-0.013810645526875838,4.497915,4.597282500246653,4.398547499753347,0.008462669489722886,-0.08389999999999986,-1.238321875550863,0.6960867431172219,-0.3493841035235247,29004.35,0.6913100965889599
2001-10-18,4.4979,4.513,4.4979,4.5038,4.5038,35802,4.5049,0.4818,0.004807,0.0216,0.0151,0.3358,0.004819062067734636,0.0048074875587514115,4.48205,4.50169,4.379078,4.3855045,4.48885753362841,4.464895710997668,44.83695652173909,0.02396182263074209,0.03532676389434216,-0.011364941263600069,4.50169,4.595503250102222,4.407876749897778,0.00849641450647217,-0.11289999999999978,-1.1240395170142636,0.3352724366090931,0.04687128611699287,29347.35,1.2199397901343734
2001-10-19,4.5475,4.5626,4.5475,4.5512,4.5512,32909,4.5537,1.0522,0.010467,0.0474,0.0151,0.3323,0.010524446023358003,0.010469449576198307,4.4858199999999995,4.50841,4.3868279999999995,4.386005,4.498448682300962,4.471288621294137,51.338912133891164,0.027160061006824776,0.03369342331683869,-0.006533362310013911,4.50841,4.5956436946007075,4.421176305399292,0.00871720494646871,0.03770000000000007,-0.326317864260528,0.33178062928457214,0.9491150982275373,29814.85,1.1037788216274775
2001-10-22,4.5534,4.571,4.5394,4.5456,4.5456,37271,4.552,-0.1228,-0.001229,-0.0056,0.0316,0.6953,-0.0012304447178764777,-0.001231202336514019,4.49336,4.51215,4.39577,4.386935,4.505702731177737,4.476793167864942,48.993576017130685,0.02890956331279515,0.03273665131602998,-0.0038270880032348284,4.51215,4.599007402799405,4.425292597200595,0.008362861595551274,0.07540000000000013,-1.5400610825914485,0.6951777543118636,0.7413317376417052,29365.45,1.2692126291270864
2001-10-23,4.5429,4.5517,4.5429,4.5472,4.5472,31737,4.5473,0.0351,0.000351,0.0016,0.0089,0.1954,0.00035198873636033134,0.00035192680285790637,4.5014899999999995,4.5161549999999995,4.40473,4.3877965,4.512086926381163,4.482008488763835,47.93442622950825,0.030078437617327758,0.03220500857628954,-0.0021265709589617793,4.5161549999999995,4.6016420744308295,4.430667925569169,0.008354711023425688,0.0812999999999997,0.7466489420627109,0.1935256861365218,0.6874210473289925,28978.4,1.0951950418242553
2001-10-24,4.5024,4.5024,4.4619,4.4979,4.4979,46392,4.4874,-1.0833,-0.010893,-0.0493,0.0405,0.9075,-0.010841836734693966,-0.010901037733814425,4.502730000000001,4.515705,4.413582,4.3884289999999995,4.509904322322522,4.483185637744292,36.979395002191964,0.026718684578230345,0.031107743776677698,-0.004389059198447353,4.515705,4.60149142942616,4.4299185705738395,0.008528494090095718,0.012399999999999523,0.6196590756565534,0.900420196091504,-0.3942905924988473,29747.95,1.5595024194944525
2001-10-25,4.4827,4.5017,4.4827,4.4972,4.4972,24340,4.4938,-0.0174,-0.000174,-0.0008,0.019,0.4231,-0.0001556281820402905,-0.00015564029336240473,4.50614,4.514259999999999,4.4221,4.388779,4.507949811195981,4.484223738652122,47.69578739044396,0.023726072543858834,0.029631409530113926,-0.005905336986255092,4.514259999999999,4.600282454840857,4.428237545159141,0.008466869407229778,0.03410000000000046,0.700866566649494,0.42248510184112864,-0.37791354507713265,29424.0,0.827215878194671
2001-10-26,4.5452,4.5561,4.5452,4.5516,4.5516,21009,4.5509,1.2099,0.012026,0.0544,0.011,0.241,0.012096415547451667,0.01202383860724894,4.51263,4.51437,4.4308939999999994,4.3896495,4.514665224858137,4.489214572826039,61.15679824561403,0.02545065203209873,0.02879525803051089,-0.003344605998412159,4.51437,4.600587060224121,4.42815293977588,0.008832705408950101,0.06489999999999974,1.4736372756660288,0.23947622813954358,0.824699791997537,28957.35,0.7255152836844532
2001-10-29,4.5017,4.5017,4.4965,4.4972,4.4972,28493,4.4985,-1.1941,-0.012013,-0.0543,0.0052,0.1149,-0.01195184111081804,-0.012023838607248885,4.5119,4.512309999999999,4.438916000000001,4.390017,4.511978267187655,4.489806085950035,53.77199325138589,0.02217218123761988,0.027470642671932687,-0.005298461434312805,4.512309999999999,4.598077197753754,4.426542802246245,0.00922491669919452,-0.007299999999999862,0.7640429298021667,0.11562750155651132,-0.3348617448712316,29522.55,0.965126657419498
2001-10-30,4.5027,4.509,4.5027,4.5045,4.5045,30534,4.5054,0.161,0.001609,0.0072,0.0062,0.1382,0.00162323223338956,0.0016219162158900107,4.5178400000000005,4.509785,4.44642,4.3904155000000005,4.5108277645434,4.49089452402781,52.35966219572779,0.019933240515589645,0.02596316224066408,-0.006029921725074435,4.509785,4.593201653013684,4.426368346986316,0.009188457183619192,0.05940000000000012,0.3967281075177853,0.13986013986014909,-0.11718962212167017,29537.0,1.0337542743000305
2001-10-31,4.5481,4.5589,4.5481,4.5543,4.5543,46041,4.5537,1.1068,0.011007,0.0499,0.0108,0.2373,0.011055611055610814,0.010994944515284237,4.52505,4.509195,4.453338,4.391075,4.517515800767492,4.495591225951676,60.60465116279074,0.021924574815815667,0.0251554447556944,-0.003230869939878731,4.509195,4.591087547697739,4.4273024523022615,0.009528273235491306,0.07209999999999983,1.1055611055610814,0.23713852842370042,1.0002894086416645,30677.2,1.5008214569778207
2001-11-01,4.4775,4.4775,4.4658,4.4731,4.4731,33820,4.4721,-1.7842,-0.018003,-0.0813,0.0117,0.2618,-0.017829304174077243,-0.017990161063446194,4.52198,4.502015,4.45698,4.3918025,4.510682600649416,4.493925209214515,48.605414273995045,0.016757391434900626,0.023475834091535648,-0.006718442656635022,4.502015,4.567821455450455,4.436208544549546,0.00994080673745575,-0.030700000000000394,0.6299070887044067,0.26156356888959037,-0.6422679622346986,29967.25,1.1285653505076374
2001-11-02,4.4593,4.4707,4.4432,4.4641,4.4641,26659,4.4594,-0.1992,-0.001994,-0.0089,0.0275,0.6193,-0.0020120274529966675,-0.0020140542994025483,4.51327,4.499545,4.460138,4.392881,4.503516046703352,4.4917159344578845,45.781119465329965,0.011800112245467176,0.021140689722321956,-0.00934057747685478,4.499545,4.567218285563452,4.431871714436548,0.008628010733235833,-0.08709999999999951,-0.40381955289812144,0.6160256266660661,-0.7877463165720127,29945.65,0.8902461626313003
2001-11-05,4.4655,4.4879,4.4507,4.4818,4.4818,43479,4.4735,0.3953,0.003945,0.0176,0.0373,0.8372,0.0039649649425415046,0.003957125185119911,4.50689,4.500125,4.462454,4.3944285,4.500175116441298,4.490981420794338,54.198123999084885,0.009193695646960265,0.01875129090724962,-0.009557595260289355,4.500125,4.566932622477213,4.433317377522786,0.008406960648571896,-0.06380000000000052,-0.48847639770860374,0.8300236512115546,-0.40721091080803146,31019.5,1.4016666935314883
2001-11-06,4.4703,4.4703,4.3756,4.4605,4.4605,20404,4.4355,-0.4753,-0.004765,-0.0213,0.0948,2.1654,-0.004752554777098461,-0.004763884075212088,4.49822,4.499854999999999,4.464366,4.3959195,4.4940712523734065,4.488723537772534,47.424638025160185,0.005347714600872244,0.016070575645974146,-0.010722861045101902,4.499854999999999,4.567285759028525,4.432424240971473,0.008475642459307637,-0.08670000000000044,-1.9928809984180007,2.123080372155578,-0.8745837365870587,30752.5,0.6634907731078774
2001-11-07,4.446,4.446,4.41,4.4349,4.4349,23998,4.4303,-0.5727,-0.005744,-0.0255,0.036,0.8164,-0.005739266898329709,-0.005755799778684183,4.4919199999999995,4.497325,4.465138,4.397123000000001,4.484967982777498,4.484736609048643,41.8998354102985,0.00023137372885440044,0.012902735262550195,-0.012671361533695795,4.497325,4.570569906415359,4.424080093584641,0.008499174526261546,-0.06299999999999972,-2.4353220696937794,0.8117432185618523,-1.3880473392516701,30320.35,0.7914816286751307
2001-11-08,4.4724,4.5231,4.4724,4.4949,4.4949,46667,4.4968,1.3512,0.013422,0.0599,0.0507,1.1341,0.013529053642697741,0.013438353142054328,4.49169,4.498914999999999,4.466874000000001,4.3984015,4.486495985427114,4.485489452822818,43.57159168759993,0.001006532604296062,0.01052349473089937,-0.009516962126603308,4.498914999999999,4.57039093706243,4.427439062937569,0.008979285641561098,-0.0022999999999999687,-1.1501583391977488,1.1279450043382493,-0.08924373987948188,31341.85,1.4889676263526244
2001-11-09,4.4995,4.5361,4.4909,4.5239,4.5239,37522,4.517,0.647,0.006449,0.0291,0.0452,1.0068,0.006451756435070788,0.006431032942049309,4.488919999999999,4.500775,4.469288000000001,4.399373,4.492250449207558,4.488334678539646,47.64795144157812,0.003915770667911822,0.00920194991830186,-0.005286179250390039,4.500775,4.572846160010565,4.428703839989435,0.009016300369455155,-0.027699999999999392,0.5780475332933355,0.9991379119786102,0.513800401042049,32049.95,1.170735055748917
2001-11-12,4.5183,4.5228,4.4994,4.5131,4.5131,42132,4.5118,-0.2392,-0.002395,-0.0108,0.0234,0.5197,-0.002387320674639315,-0.002390174868129383,4.49051,4.501205000000001,4.472654,4.3998409999999994,4.495458072406395,4.490169146795968,46.37619553666306,0.005288925610426709,0.008419345056726832,-0.0031304194463001225,4.501205000000001,4.573472091586151,4.42893790841385,0.008996615139512555,0.01589999999999936,0.35355332206705725,0.5184906162061673,0.26426256968965195,32671.05,1.2895820611826065
2001-11-13,4.5394,4.5621,4.5394,4.5557,4.5557,25578,4.5524,0.9438,0.009394,0.0426,0.0227,0.4995,0.009439188141189048,0.009394917373504005,4.49563,4.506735,4.476868,4.400155499999999,4.504726061266949,4.495023284070341,56.23113410953004,0.009702777196607393,0.008676031484702943,0.0010267457119044494,4.506735,4.577842547160364,4.435627452839636,0.008644666030985583,0.05119999999999969,0.09007821425432994,0.49827688390368957,1.0864850052199635,32741.9,0.7812008466216072
2001-11-14,4.5716,4.5766,4.5716,4.572,4.572,20756,4.5734,0.3576,0.00357,0.0163,0.005,0.1089,0.00357793533375772,0.0035715497500689933,4.497400000000001,4.5112250000000005,4.481733999999999,4.400603,4.515075897995111,4.5007252630280945,57.80141843971632,0.014350634967016163,0.009810952181165587,0.004539682785850575,4.5112250000000005,4.586997092487971,4.43545290751203,0.008504097202287815,0.017700000000000493,1.6632571377746208,0.10936132983376844,1.3471950523416494,32777.15,0.6332460265764411
2001-11-15,4.5617,4.5617,4.5104,4.5411,4.5411,43693,4.5378,-0.6762,-0.006785,-0.0309,0.0513,1.1379,-0.006758530183726963,-0.0067814724780720075,4.5042,4.51309,4.4854519999999996,4.40103,4.519079605995863,4.5037159842852725,48.84843167361269,0.015363621710590358,0.010921486087050543,0.004442135623539815,4.51309,4.58992135050914,4.43625864949086,0.008624395254447144,0.0680000000000005,0.8125208125208117,1.129682235581695,0.620639074337097,33171.7,1.3171769912304767
2001-11-16,4.5372,4.5572,4.5372,4.5464,4.5464,25869,4.5469,0.117,0.00117,0.0053,0.02,0.4401,0.0011671180991390528,0.0011664375462826185,4.51243,4.512849999999999,4.48808,4.4015985,4.523282743534961,4.506877763227104,56.047197640117986,0.016404980307856754,0.012018184931211786,0.004386795376644968,4.512849999999999,4.58920864132676,4.436491358673239,0.00829813074927022,0.08230000000000004,-0.17346244208767958,0.4399084990321919,0.7434326423435492,32819.7,0.7882156144023255
2001-11-19,4.5893,4.5975,4.5893,4.5928,4.5928,47261,4.5932,1.0201,0.010149,0.0464,0.0082,0.1784,0.010205877177547062,0.01015414887051531,4.523529999999999,4.515210000000001,4.491298,4.4021479999999995,4.533977706068043,4.51324237335843,59.90132316662932,0.02073533270961292,0.013761614486892015,0.0069737182227209045,4.515210000000001,4.598439040984285,4.431980959015716,0.00859813775019581,0.11100000000000065,2.6759965124857565,0.17854032398537772,1.7184139829598137,33319.2,1.4184314149199262
2001-11-20,4.6063,4.6425,4.6063,4.611,4.611,42898,4.62,0.3973,0.003965,0.0182,0.0361,0.7846,0.003962724264065409,0.003954893353278415,4.5385800000000005,4.5184,4.495822,4.4030435,4.545827289749883,4.520483679035584,56.84286748732804,0.025343610714299025,0.01607801373237342,0.009265596981925604,4.5184,4.61113895451328,4.425661045486719,0.008632185283920752,0.15050000000000008,3.29069689299073,0.7850791585339408,2.0493980169971677,33877.25,1.2662775166225122
2001-11-21,4.5669,4.5669,4.5316,4.5602,4.5602,28874,4.5529,-1.1031,-0.011092,-0.0509,0.0353,0.7795,-0.011017132942962471,-0.01107827101095726,4.5511099999999995,4.521515,4.499802,4.4038984999999995,4.548038475942208,4.523425628736652,61.344100026048515,0.024612847205556676,0.017784980427010072,0.006827866778546604,4.521515,4.6155310854098675,4.4274989145901325,0.008644799677675678,0.1253000000000002,1.7492971573921157,0.774088855751948,0.8555760624480971,33001.35,0.8749339042190699
2001-11-22,4.5358,4.5415,4.5358,4.537,4.537,43243,4.5381,-0.5082,-0.005095,-0.0232,0.0057,0.1267,-0.005087496162449079,-0.005100481531784448,4.55532,4.523505,4.503546,4.404411,4.546340248874176,4.524431137719122,59.15599095704593,0.021909111155054006,0.01860980657261886,0.0032993045824351447,4.523505,4.617037690035459,4.429972309964541,0.008740374669720394,0.04209999999999958,1.7150543661024642,0.12563367864227548,0.29833060867623257,33946.5,1.2738573932511452
